"","uf","cod_ibge","ano","bimestre","conta","gasto_liquidado"
"1145","CE",23,2019,6,"FU19 - Demais Subfunções",1376145.74
"1146","CE",23,2020,1,"Ciência e Tecnologia",2989208.19
"1147","CE",23,2020,1,"Desenvolvimento Científico",1408263.25
"1148","CE",23,2020,1,"Difusão do Conhecimento Científico e Tecnológico",74335.65
"1149","CE",23,2020,1,"FU19 - Administração Geral",1506609.29
"1150","CE",23,2020,2,"Ciência e Tecnologia",9483248.32
"1151","CE",23,2020,2,"Desenvolvimento Científico",5900332.89
"1152","CE",23,2020,2,"Difusão do Conhecimento Científico e Tecnológico",73198.15
"1153","CE",23,2020,2,"FU19 - Administração Geral",3215299.76
"1154","CE",23,2020,2,"FU19 - Demais Subfunções",294417.52
"1155","CE",23,2020,3,"Ciência e Tecnologia",6786223.43
"1156","CE",23,2020,3,"Desenvolvimento Científico",3125788.52
"1157","CE",23,2020,3,"Difusão do Conhecimento Científico e Tecnológico",638056.84
"1158","CE",23,2020,3,"FU19 - Administração Geral",2840048.76
"1159","CE",23,2020,3,"FU19 - Demais Subfunções",182329.31
"1160","CE",23,2020,4,"Ciência e Tecnologia",24531562.05
"1161","CE",23,2020,4,"Desenvolvimento Científico",20532084.64
"1162","CE",23,2020,4,"Difusão do Conhecimento Científico e Tecnológico",337592.64
"1163","CE",23,2020,4,"FU19 - Administração Geral",3468729.64
"1164","CE",23,2020,4,"FU19 - Demais Subfunções",193155.13
"1165","CE",23,2020,5,"Ciência e Tecnologia",13849342.65
"1166","CE",23,2020,5,"Desenvolvimento Científico",10817227.01
"1167","CE",23,2020,5,"Difusão do Conhecimento Científico e Tecnológico",449773.56
"1168","CE",23,2020,5,"FU19 - Administração Geral",2423548.82
"1169","CE",23,2020,5,"FU19 - Demais Subfunções",158793.26
"1170","CE",23,2020,6,"Ciência e Tecnologia",13356470.73
"1171","CE",23,2020,6,"Desenvolvimento Científico",7888485.19
"1172","CE",23,2020,6,"Difusão do Conhecimento Científico e Tecnológico",846557.69
"1173","CE",23,2020,6,"FU19 - Administração Geral",4327808.93
"1174","CE",23,2020,6,"FU19 - Demais Subfunções",293618.92
"1175","CE",23,2021,1,"Ciência e Tecnologia",4068164.03
"1176","CE",23,2021,1,"Desenvolvimento Científico",1881246.36
"1177","CE",23,2021,1,"Difusão do Conhecimento Científico e Tecnológico",11490.77
"1178","CE",23,2021,1,"FU19 - Administração Geral",2096698.35
"1179","CE",23,2021,1,"FU19 - Demais Subfunções",78728.55
"1180","CE",23,2021,2,"Ciência e Tecnologia",7527658.39
"1181","CE",23,2021,2,"Desenvolvimento Científico",4185416.37
"1182","CE",23,2021,2,"Difusão do Conhecimento Científico e Tecnológico",101423
"1183","CE",23,2021,2,"FU19 - Administração Geral",2919970.06
"1184","CE",23,2021,2,"FU19 - Demais Subfunções",320848.96
"1185","CE",23,2021,3,"Ciência e Tecnologia",10820885.89
"1186","CE",23,2021,3,"Desenvolvimento Científico",6428244.3
"1187","CE",23,2021,3,"Difusão do Conhecimento Científico e Tecnológico",151538.54
"1188","CE",23,2021,3,"FU19 - Administração Geral",3891913.82
"1189","CE",23,2021,3,"FU19 - Demais Subfunções",349189.23
"1190","CE",23,2021,4,"Ciência e Tecnologia",14910294.24
"1191","CE",23,2021,4,"Desenvolvimento Científico",10736863.81
"1192","CE",23,2021,4,"Difusão do Conhecimento Científico e Tecnológico",549219.17
"1193","CE",23,2021,4,"FU19 - Administração Geral",3133964.03
"1194","CE",23,2021,4,"FU19 - Demais Subfunções",490247.23
"1195","CE",23,2021,5,"Ciência e Tecnologia",33476344.78
"1196","CE",23,2021,5,"Desenvolvimento Científico",29470760.08
"1197","CE",23,2021,5,"Difusão do Conhecimento Científico e Tecnológico",390229.63
"1198","CE",23,2021,5,"FU19 - Administração Geral",3218228.05
"1199","CE",23,2021,5,"FU19 - Demais Subfunções",397127.02
"1200","CE",23,2021,6,"Ciência e Tecnologia",21115201.2
"1201","CE",23,2021,6,"Desenvolvimento Científico",14333552.52
"1202","CE",23,2021,6,"Difusão do Conhecimento Científico e Tecnológico",1673965.04
"1203","CE",23,2021,6,"FU19 - Administração Geral",4542090.54
"1204","CE",23,2021,6,"FU19 - Demais Subfunções",565593.1
"1205","CE",23,2022,1,"Ciência e Tecnologia",9407817.11
"1206","CE",23,2022,1,"Desenvolvimento Científico",7399018.77
"1207","CE",23,2022,1,"Difusão do Conhecimento Científico e Tecnológico",19619.11
"1208","CE",23,2022,1,"FU19 - Administração Geral",1944676.99
"1209","CE",23,2022,1,"FU19 - Demais Subfunções",44502.24
"1210","CE",23,2022,2,"Ciência e Tecnologia",10914502.62
"1211","CE",23,2022,2,"Desenvolvimento Científico",6359774.04
"1212","CE",23,2022,2,"Difusão do Conhecimento Científico e Tecnológico",229091.03
"1213","CE",23,2022,2,"FU19 - Administração Geral",3707120.09
"1214","CE",23,2022,2,"FU19 - Demais Subfunções",618517.46
"1215","CE",23,2022,3,"Ciência e Tecnologia",19284783.15
"1216","CE",23,2022,3,"Desenvolvimento Científico",12848014.79
"1217","CE",23,2022,3,"Difusão do Conhecimento Científico e Tecnológico",914980.98
"1218","CE",23,2022,3,"FU19 - Administração Geral",5154463.84
"1219","CE",23,2022,3,"FU19 - Demais Subfunções",367323.54
"1220","CE",23,2022,4,"Ciência e Tecnologia",9593657.84
"1221","CE",23,2022,4,"Desenvolvimento Científico",5341072.61
"1222","CE",23,2022,4,"Difusão do Conhecimento Científico e Tecnológico",762557.46
"1223","CE",23,2022,4,"FU19 - Administração Geral",3294555.83
"1224","CE",23,2022,4,"FU19 - Demais Subfunções",195471.94
"1225","CE",23,2022,5,"Ciência e Tecnologia",16165013.14
"1226","CE",23,2022,5,"Desenvolvimento Científico",11000200.25
"1227","CE",23,2022,5,"Difusão do Conhecimento Científico e Tecnológico",1325092.35
"1228","CE",23,2022,5,"FU19 - Administração Geral",3667658.21
"1229","CE",23,2022,5,"FU19 - Demais Subfunções",172062.33
"1230","CE",23,2022,6,"Ciência e Tecnologia",88700123.33
"1231","CE",23,2022,6,"Desenvolvimento Científico",78726745.12
"1232","CE",23,2022,6,"Difusão do Conhecimento Científico e Tecnológico",2615484.66
"1233","CE",23,2022,6,"FU19 - Administração Geral",6512490.7
"1234","CE",23,2022,6,"FU19 - Demais Subfunções",845402.85
"1235","CE",23,2023,1,"Ciência e Tecnologia",8470912.98
"1236","CE",23,2023,1,"Desenvolvimento Científico",847955
"1237","CE",23,2023,1,"Difusão do Conhecimento Científico e Tecnológico",7536.13
"1238","CE",23,2023,1,"FU19 - Administração Geral",1810273.08
"1239","CE",23,2023,1,"FU19 - Demais Subfunções",5805148.77
"1240","CE",23,2023,2,"Ciência e Tecnologia",20815738.76
"1241","CE",23,2023,2,"Desenvolvimento Científico",8527372.44
"1242","CE",23,2023,2,"Difusão do Conhecimento Científico e Tecnológico",143024.26
"1243","CE",23,2023,2,"FU19 - Administração Geral",3897381.24
"1244","CE",23,2023,2,"FU19 - Demais Subfunções",8247960.82
"1245","CE",23,2023,3,"Ciência e Tecnologia",56354933.62
"1246","CE",23,2023,3,"Desenvolvimento Científico",37535950.66
"1247","CE",23,2023,3,"Difusão do Conhecimento Científico e Tecnológico",400641.37
"1248","CE",23,2023,3,"FU19 - Administração Geral",6049702.56
"1249","CE",23,2023,3,"FU19 - Demais Subfunções",12368639.03
"1250","CE",23,2023,4,"Ciência e Tecnologia",22062052.96
"1251","CE",23,2023,4,"Desenvolvimento Científico",7217126.65
"1252","CE",23,2023,4,"Difusão do Conhecimento Científico e Tecnológico",303853.68
"1253","CE",23,2023,4,"FU19 - Administração Geral",4904365.5
"1254","CE",23,2023,4,"FU19 - Demais Subfunções",9636707.13
"1255","CE",23,2023,5,"Ciência e Tecnologia",31110162.03
"1256","CE",23,2023,5,"Desenvolvimento Científico",8737183.71
"1257","CE",23,2023,5,"Difusão do Conhecimento Científico e Tecnológico",1282832.35
"1258","CE",23,2023,5,"FU19 - Administração Geral",4640215.83
"1259","CE",23,2023,5,"FU19 - Demais Subfunções",16449930.14
"1260","CE",23,2023,6,"Ciência e Tecnologia",46210616.89
"1261","CE",23,2023,6,"Desenvolvimento Científico",12056928.52
"1262","CE",23,2023,6,"Difusão do Conhecimento Científico e Tecnológico",6407800.69
"1263","CE",23,2023,6,"FU19 - Administração Geral",6232653.24
"1264","CE",23,2023,6,"FU19 - Demais Subfunções",21513234.44
"1265","CE",23,2024,1,"Ciência e Tecnologia",16377840.65
"1266","CE",23,2024,1,"Desenvolvimento Científico",10059480.46
"1267","CE",23,2024,1,"Difusão do Conhecimento Científico e Tecnológico",10555.63
"1268","CE",23,2024,1,"FU19 - Administração Geral",3145463.98
"1269","CE",23,2024,1,"FU19 - Demais Subfunções",3162340.58
"1270","CE",23,2024,2,"Ciência e Tecnologia",33997244.47
"1271","CE",23,2024,2,"Desenvolvimento Científico",23450050.76
"1272","CE",23,2024,2,"Difusão do Conhecimento Científico e Tecnológico",270080.73
"1273","CE",23,2024,2,"FU19 - Administração Geral",4165657.24
"1274","CE",23,2024,2,"FU19 - Demais Subfunções",6111455.74
"1275","CE",23,2024,3,"Ciência e Tecnologia",39381648.45
"1276","CE",23,2024,3,"Desenvolvimento Científico",22259207.64
"1277","CE",23,2024,3,"Difusão do Conhecimento Científico e Tecnológico",370642.78
"1278","CE",23,2024,3,"FU19 - Administração Geral",5691710.28
"1279","CE",23,2024,3,"FU19 - Demais Subfunções",11060087.75
"1280","CE",23,2024,4,"Ciência e Tecnologia",103796639.48
"1281","CE",23,2024,4,"Desenvolvimento Científico",24207490.9
"1282","CE",23,2024,4,"Difusão do Conhecimento Científico e Tecnológico",754272.83
"1283","CE",23,2024,4,"FU19 - Administração Geral",4992192.31
"1284","CE",23,2024,4,"FU19 - Demais Subfunções",73842683.44
"1285","CE",23,2024,5,"Ciência e Tecnologia",121503262.67
"1286","CE",23,2024,5,"Desenvolvimento Científico",62837263.53
"1287","CE",23,2024,5,"Difusão do Conhecimento Científico e Tecnológico",1882606.64
"1288","CE",23,2024,5,"FU19 - Administração Geral",4836803.56
"1289","CE",23,2024,5,"FU19 - Demais Subfunções",51946588.94
"1290","CE",23,2024,6,"Ciência e Tecnologia",127039817.33
"1291","CE",23,2024,6,"Desenvolvimento Científico",28092578.61
"1292","CE",23,2024,6,"Difusão do Conhecimento Científico e Tecnológico",4841272.24
"1293","CE",23,2024,6,"FU19 - Administração Geral",5344594.72
"1294","CE",23,2024,6,"FU19 - Demais Subfunções",88761371.76
"1295","CE",23,2025,1,"Ciência e Tecnologia",29565357.75
"1296","CE",23,2025,1,"Desenvolvimento Científico",8629185.93
"1297","CE",23,2025,1,"Difusão do Conhecimento Científico e Tecnológico",45903.09
"1298","CE",23,2025,1,"FU19 - Administração Geral",3475466.59
"1299","CE",23,2025,1,"FU19 - Demais Subfunções",17414802.14
"1300","CE",23,2025,2,"Ciência e Tecnologia",97432212.67
"1301","CE",23,2025,2,"Desenvolvimento Científico",17261915.11
"1302","CE",23,2025,2,"Difusão do Conhecimento Científico e Tecnológico",748329.08
"1303","CE",23,2025,2,"FU19 - Administração Geral",5099935.21
"1304","CE",23,2025,2,"FU19 - Demais Subfunções",74322033.27
"1305","DF",53,2018,1,"Ciência e Tecnologia",923740.59
"1306","DF",53,2018,1,"Desenvolvimento Tecnológico e Engenharia",1320.22
"1307","DF",53,2018,1,"Difusão do Conhecimento Científico e Tecnológico",225988.47
"1308","DF",53,2018,1,"FU19 - Administração Geral",696431.9
"1309","DF",53,2018,2,"Ciência e Tecnologia",4478329.95
"1310","DF",53,2018,2,"Desenvolvimento Científico",1121761.79
"1311","DF",53,2018,2,"Desenvolvimento Tecnológico e Engenharia",51146.59
"1312","DF",53,2018,2,"Difusão do Conhecimento Científico e Tecnológico",1822156.26
"1313","DF",53,2018,2,"FU19 - Administração Geral",1483265.31
"1314","DF",53,2018,3,"Ciência e Tecnologia",10163353.98
"1315","DF",53,2018,3,"Desenvolvimento Científico",369093.5
"1316","DF",53,2018,3,"Desenvolvimento Tecnológico e Engenharia",198700.46
"1317","DF",53,2018,3,"Difusão do Conhecimento Científico e Tecnológico",7541142.58
"1318","DF",53,2018,3,"FU19 - Administração Geral",2054417.44
"1319","DF",53,2018,4,"Ciência e Tecnologia",8494066.58
"1320","DF",53,2018,4,"Desenvolvimento Científico",903405.26
"1321","DF",53,2018,4,"Desenvolvimento Tecnológico e Engenharia",100739.56
"1322","DF",53,2018,4,"Difusão do Conhecimento Científico e Tecnológico",5274310.21
"1323","DF",53,2018,4,"FU19 - Administração Geral",2215611.55
"1324","DF",53,2018,5,"Ciência e Tecnologia",8798142.42
"1325","DF",53,2018,5,"Desenvolvimento Científico",119159
"1326","DF",53,2018,5,"Desenvolvimento Tecnológico e Engenharia",101054.52
"1327","DF",53,2018,5,"Difusão do Conhecimento Científico e Tecnológico",7601639.24
"1328","DF",53,2018,5,"FU19 - Administração Geral",976289.66
"1329","DF",53,2018,6,"Ciência e Tecnologia",10075245.06
"1330","DF",53,2018,6,"Desenvolvimento Científico",3624065.49
"1331","DF",53,2018,6,"Desenvolvimento Tecnológico e Engenharia",100432.21
"1332","DF",53,2018,6,"Difusão do Conhecimento Científico e Tecnológico",5191756.04
"1333","DF",53,2018,6,"FU19 - Administração Geral",1158991.32
"1334","DF",53,2019,1,"Ciência e Tecnologia",577008.09
"1335","DF",53,2019,1,"Difusão do Conhecimento Científico e Tecnológico",48915.09
"1336","DF",53,2019,1,"FU19 - Administração Geral",528093
"1337","DF",53,2019,2,"Ciência e Tecnologia",10585904.32
"1338","DF",53,2019,2,"Desenvolvimento Científico",8896000
"1339","DF",53,2019,2,"Difusão do Conhecimento Científico e Tecnológico",925947.48
"1340","DF",53,2019,2,"FU19 - Administração Geral",763956.84
"1341","DF",53,2019,3,"Ciência e Tecnologia",10419868.11
"1342","DF",53,2019,3,"Desenvolvimento Científico",5045176
"1343","DF",53,2019,3,"Difusão do Conhecimento Científico e Tecnológico",4264888.72
"1344","DF",53,2019,3,"FU19 - Administração Geral",1109803.39
"1345","DF",53,2019,4,"Ciência e Tecnologia",11165675.56
"1346","DF",53,2019,4,"Desenvolvimento Científico",8003218.33
"1347","DF",53,2019,4,"Difusão do Conhecimento Científico e Tecnológico",2208269.42
"1348","DF",53,2019,4,"FU19 - Administração Geral",951574.47
"1349","DF",53,2019,4,"FU19 - Demais Subfunções",2613.34
"1350","DF",53,2019,5,"Ciência e Tecnologia",13765943.83
"1351","DF",53,2019,5,"Desenvolvimento Científico",7927836.64
"1352","DF",53,2019,5,"Difusão do Conhecimento Científico e Tecnológico",4695225.52
"1353","DF",53,2019,5,"FU19 - Administração Geral",1109931.67
"1354","DF",53,2019,5,"FU19 - Demais Subfunções",32950
"1355","DF",53,2019,6,"Ciência e Tecnologia",17529950
"1356","DF",53,2019,6,"Desenvolvimento Científico",10777222.83
"1357","DF",53,2019,6,"Difusão do Conhecimento Científico e Tecnológico",5194043.58
"1358","DF",53,2019,6,"FU19 - Administração Geral",1431969.91
"1359","DF",53,2019,6,"FU19 - Demais Subfunções",126713.68
"1360","DF",53,2020,1,"Ciência e Tecnologia",3272556.85
"1361","DF",53,2020,1,"Desenvolvimento Científico",393881.52
"1362","DF",53,2020,1,"Difusão do Conhecimento Científico e Tecnológico",1990060.38
"1363","DF",53,2020,1,"FU19 - Administração Geral",888614.95
"1364","DF",53,2020,2,"Ciência e Tecnologia",15326819.47
"1365","DF",53,2020,2,"Desenvolvimento Científico",2448136.05
"1366","DF",53,2020,2,"Difusão do Conhecimento Científico e Tecnológico",11338041.48
"1367","DF",53,2020,2,"FU19 - Administração Geral",1508953.6
"1368","DF",53,2020,2,"FU19 - Demais Subfunções",31688.34
"1369","DF",53,2020,3,"Ciência e Tecnologia",17282999.18
"1370","DF",53,2020,3,"Desenvolvimento Científico",5260493.19
"1371","DF",53,2020,3,"Difusão do Conhecimento Científico e Tecnológico",10494251.55
"1372","DF",53,2020,3,"FU19 - Administração Geral",1467963.02
"1373","DF",53,2020,3,"FU19 - Demais Subfunções",60291.42
"1374","DF",53,2020,4,"Ciência e Tecnologia",4625727.72
"1375","DF",53,2020,4,"Difusão do Conhecimento Científico e Tecnológico",3415090.77
"1376","DF",53,2020,4,"FU19 - Administração Geral",1167093.85
"1377","DF",53,2020,4,"FU19 - Demais Subfunções",43543.1
"1378","DF",53,2020,5,"Ciência e Tecnologia",6335000.61
"1379","DF",53,2020,5,"Desenvolvimento Científico",2570477
"1380","DF",53,2020,5,"Difusão do Conhecimento Científico e Tecnológico",2936299.52
"1381","DF",53,2020,5,"FU19 - Administração Geral",788612.69
"1382","DF",53,2020,5,"FU19 - Demais Subfunções",39611.4
"1383","DF",53,2020,6,"Ciência e Tecnologia",54534843.42
"1384","DF",53,2020,6,"Desenvolvimento Científico",20120953.02
"1385","DF",53,2020,6,"Difusão do Conhecimento Científico e Tecnológico",32944907.45
"1386","DF",53,2020,6,"FU19 - Administração Geral",1411891.51
"1387","DF",53,2020,6,"FU19 - Demais Subfunções",57091.44
"1388","DF",53,2021,1,"Ciência e Tecnologia",1128316.77
"1389","DF",53,2021,1,"Difusão do Conhecimento Científico e Tecnológico",2329.71
"1390","DF",53,2021,1,"FU19 - Administração Geral",1119743.66
"1391","DF",53,2021,1,"FU19 - Demais Subfunções",6243.4
"1392","DF",53,2021,2,"Ciência e Tecnologia",2382564.84
"1393","DF",53,2021,2,"Desenvolvimento Científico",106714
"1394","DF",53,2021,2,"Difusão do Conhecimento Científico e Tecnológico",1422991.61
"1395","DF",53,2021,2,"FU19 - Administração Geral",817620.07
"1396","DF",53,2021,2,"FU19 - Demais Subfunções",35239.16
"1397","DF",53,2021,3,"Ciência e Tecnologia",2522826.96
"1398","DF",53,2021,3,"Difusão do Conhecimento Científico e Tecnológico",1403708.5
"1399","DF",53,2021,3,"FU19 - Administração Geral",1087895.48
"1400","DF",53,2021,3,"FU19 - Demais Subfunções",31222.98
"1401","DF",53,2021,4,"Ciência e Tecnologia",16269738.73
"1402","DF",53,2021,4,"Desenvolvimento Científico",3088877.55
"1403","DF",53,2021,4,"Difusão do Conhecimento Científico e Tecnológico",12314308.01
"1404","DF",53,2021,4,"FU19 - Administração Geral",798995.8
"1405","DF",53,2021,4,"FU19 - Demais Subfunções",67557.37
"1406","DF",53,2021,5,"Ciência e Tecnologia",8092487.01
"1407","DF",53,2021,5,"Desenvolvimento Científico",1386756.73
"1408","DF",53,2021,5,"Difusão do Conhecimento Científico e Tecnológico",5574232.5
"1409","DF",53,2021,5,"FU19 - Administração Geral",1101448.27
"1410","DF",53,2021,5,"FU19 - Demais Subfunções",30049.51
"1411","DF",53,2021,6,"Ciência e Tecnologia",72300475
"1412","DF",53,2021,6,"Desenvolvimento Científico",60836901.31
"1413","DF",53,2021,6,"Difusão do Conhecimento Científico e Tecnológico",9520956.52
"1414","DF",53,2021,6,"FU19 - Administração Geral",1863062.01
"1415","DF",53,2021,6,"FU19 - Demais Subfunções",79555.16
"1416","DF",53,2022,1,"Ciência e Tecnologia",2004969.03
"1417","DF",53,2022,1,"Desenvolvimento Científico",900002
"1418","DF",53,2022,1,"Difusão do Conhecimento Científico e Tecnológico",150060.2
"1419","DF",53,2022,1,"FU19 - Administração Geral",940147.17
"1420","DF",53,2022,1,"FU19 - Demais Subfunções",14759.66
